Title:,"Time Series, Area-Averaged of Total Surface Mass Concentration - PM2.5, time average hourly 0.5 x 0.625 (hourly)"
User Start Date:,2018-01-01T00:00:00Z
User End Date:,2025-01-31T23:59:59Z
User Bounding Box:,"90.1,23.5,90.8,24.1"
Data Bounding Box:,"90.625,23.5,90.625,24"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2018-01-01T00:00:00Z&endtime=2025-01-31T23:59:59Z&bbox=90.1,23.5,90.8,24.1&data=M2T1NXAER_5_12_4_TOTSMASS25%2CM2T1NXAER_5_12_4_TOTEXTTAU%2CM2T1NXAER_5_12_4_TOTCMASS25&dataKeyword=AOD&portal=GIOVANNI&format=json"
Fill Value (mean_M2T1NXAER_5_12_4_TOTSMASS25):, 999999986991104

time, mean_M2T1NXAER_5_12_4_TOTSMASS25
2020-06-26 15:30:00,1.18083761e-08
2020-06-26 16:30:00,1.33601112e-08
2020-06-26 17:30:00,1.4281454e-08
2020-06-26 18:30:00,1.48291256e-08
2020-06-26 19:30:00,1.51767979e-08
2020-06-26 20:30:00,1.50090135e-08
2020-06-26 21:30:00,1.46389204e-08
2020-06-26 22:30:00,1.4494199e-08
2020-06-26 23:30:00,1.43252237e-08
2020-06-27 00:30:00,1.35425931e-08
2020-06-27 01:30:00,1.24537723e-08
2020-06-27 02:30:00,1.02008152e-08
2020-06-27 03:30:00,7.73614967e-09
2020-06-27 04:30:00,6.61563366e-09
2020-06-27 05:30:00,6.22019128e-09
2020-06-27 06:30:00,1.25509473e-08
2020-06-27 07:30:00,1.40660321e-08
2020-06-27 08:30:00,1.53747102e-08
2020-06-27 09:30:00,1.62983721e-08
2020-06-27 10:30:00,1.63217788e-08
2020-06-27 11:30:00,1.52325362e-08
2020-06-27 12:30:00,1.42379827e-08
2020-06-27 13:30:00,1.38956516e-08
2020-06-27 14:30:00,1.43714518e-08
2020-06-27 15:30:00,1.50923892e-08
2020-06-27 16:30:00,1.5707807e-08
2020-06-27 17:30:00,1.61914257e-08
2020-06-27 18:30:00,1.64025594e-08
2020-06-27 19:30:00,1.63931254e-08
2020-06-27 20:30:00,1.59437628e-08
2020-06-27 21:30:00,1.52049611e-08
2020-06-27 22:30:00,1.42913203e-08
2020-06-27 23:30:00,1.3134526e-08
2020-06-28 00:30:00,1.11687833e-08
2020-06-28 01:30:00,1.14446352e-08
2020-06-28 02:30:00,1.22404917e-08
2020-06-28 03:30:00,1.19856394e-08
2020-06-28 04:30:00,1.11789962e-08
2020-06-28 05:30:00,1.01568541e-08
2020-06-28 06:30:00,1.07434139e-08
2020-06-28 07:30:00,1.0921284e-08
2020-06-28 08:30:00,1.14010056e-08
2020-06-28 09:30:00,1.30307358e-08
2020-06-28 10:30:00,1.52512001e-08
2020-06-28 11:30:00,1.56703979e-08
2020-06-28 12:30:00,1.65004796e-08
2020-06-28 13:30:00,1.74076916e-08
2020-06-28 14:30:00,1.81538268e-08
2020-06-28 15:30:00,1.852521e-08
2020-06-28 16:30:00,1.84681801e-08
2020-06-28 17:30:00,1.80596839e-08
2020-06-28 18:30:00,1.75001666e-08
2020-06-28 19:30:00,1.70449628e-08
2020-06-28 20:30:00,1.67508007e-08
2020-06-28 21:30:00,1.64510801e-08
2020-06-28 22:30:00,1.59561994e-08
2020-06-28 23:30:00,1.54671208e-08
2020-06-29 00:30:00,1.50609475e-08
2020-06-29 01:30:00,1.41143816e-08
2020-06-29 02:30:00,1.20234214e-08
2020-06-29 03:30:00,1.094638e-08
2020-06-29 04:30:00,9.97612276e-09
2020-06-29 05:30:00,9.22037289e-09
2020-06-29 06:30:00,8.22102859e-09
2020-06-29 07:30:00,7.46965612e-09
2020-06-29 08:30:00,7.15830983e-09
2020-06-29 09:30:00,7.03760088e-09
2020-06-29 10:30:00,7.29517955e-09
2020-06-29 11:30:00,7.88885362e-09
2020-06-29 12:30:00,8.86636619e-09
2020-06-29 13:30:00,9.65455116e-09
2020-06-29 14:30:00,1.00716308e-08
2020-06-29 15:30:00,1.00999659e-08
2020-06-29 16:30:00,9.74223542e-09
2020-06-29 17:30:00,8.92860137e-09
2020-06-29 18:30:00,8.10769553e-09
2020-06-29 19:30:00,7.47973331e-09
2020-06-29 20:30:00,7.38290706e-09
2020-06-29 21:30:00,7.24316627e-09
2020-06-29 22:30:00,7.26946076e-09
2020-06-29 23:30:00,7.43795576e-09
2020-06-30 00:30:00,6.6974834e-09
2020-06-30 01:30:00,4.5905053e-09
2020-06-30 02:30:00,3.66736919e-09
2020-06-30 03:30:00,6.10663917e-09
2020-06-30 04:30:00,6.27800363e-09
2020-06-30 05:30:00,6.57688646e-09
2020-06-30 06:30:00,1.60110118e-08
2020-06-30 07:30:00,1.49264335e-08
2020-06-30 08:30:00,1.46198763e-08
2020-06-30 09:30:00,1.51375097e-08
2020-06-30 10:30:00,1.59856068e-08
2020-06-30 11:30:00,1.73653307e-08
2020-06-30 12:30:00,1.77434188e-08
2020-06-30 13:30:00,1.71412334e-08
2020-06-30 14:30:00,1.54226303e-08
2020-06-30 15:30:00,1.35027495e-08
2020-06-30 16:30:00,1.28481701e-08
2020-06-30 17:30:00,1.29753162e-08
2020-06-30 18:30:00,1.29614018e-08
2020-06-30 19:30:00,1.26447702e-08
2020-06-30 20:30:00,1.24604137e-08
2020-06-30 21:30:00,1.23720615e-08
2020-06-30 22:30:00,1.23833453e-08
2020-06-30 23:30:00,1.22593622e-08
2020-07-01 00:30:00,1.24041465e-08
2020-07-01 01:30:00,1.28614936e-08
2020-07-01 02:30:00,1.31162223e-08
2020-07-01 03:30:00,1.30141561e-08
2020-07-01 04:30:00,1.36249598e-08
2020-07-01 05:30:00,1.41106497e-08
2020-07-01 06:30:00,1.42573387e-08
2020-07-01 07:30:00,1.38009224e-08
2020-07-01 08:30:00,1.29454623e-08
2020-07-01 09:30:00,1.22566035e-08
2020-07-01 10:30:00,1.13934191e-08
2020-07-01 11:30:00,1.09374494e-08
2020-07-01 12:30:00,1.15230805e-08
2020-07-01 13:30:00,1.25563023e-08
2020-07-01 14:30:00,1.38164488e-08
2020-07-01 15:30:00,1.49330582e-08
2020-07-01 16:30:00,1.49958425e-08
2020-07-01 17:30:00,1.46425825e-08
2020-07-01 18:30:00,1.44226129e-08
2020-07-01 19:30:00,1.4074568e-08
2020-07-01 20:30:00,1.32410616e-08
2020-07-01 21:30:00,1.26775739e-08
2020-07-01 22:30:00,1.24017377e-08
2020-07-01 23:30:00,1.24459097e-08
2020-07-02 00:30:00,1.25134355e-08
2020-07-02 01:30:00,1.21552169e-08
2020-07-02 02:30:00,1.00226656e-08
2020-07-02 03:30:00,8.26770554e-09
2020-07-02 04:30:00,7.39564674e-09
2020-07-02 05:30:00,7.26731377e-09
2020-07-02 06:30:00,8.89700422e-09
2020-07-02 07:30:00,9.85202151e-09
2020-07-02 08:30:00,1.07770267e-08
2020-07-02 09:30:00,1.16798077e-08
2020-07-02 10:30:00,1.18925704e-08
2020-07-02 11:30:00,1.26203366e-08
2020-07-02 12:30:00,1.38033625e-08
2020-07-02 13:30:00,1.49931483e-08
2020-07-02 14:30:00,1.61096027e-08
2020-07-02 15:30:00,1.69918249e-08
2020-07-02 16:30:00,1.73242233e-08
2020-07-02 17:30:00,1.70352589e-08
2020-07-02 18:30:00,1.63136522e-08
2020-07-02 19:30:00,1.55612174e-08
2020-07-02 20:30:00,1.51606317e-08
2020-07-02 21:30:00,1.49231028e-08
2020-07-02 22:30:00,1.47811055e-08
2020-07-02 23:30:00,1.46455463e-08
2020-07-03 00:30:00,1.44530869e-08
2020-07-03 01:30:00,1.28261763e-08
2020-07-03 02:30:00,9.97832335e-09
2020-07-03 03:30:00,7.75235405e-09
2020-07-03 04:30:00,6.39018454e-09
2020-07-03 05:30:00,5.53186158e-09
2020-07-03 06:30:00,5.92024504e-09
2020-07-03 07:30:00,5.26307308e-09
2020-07-03 08:30:00,5.11462778e-09
2020-07-03 09:30:00,4.93143263e-09
2020-07-03 10:30:00,5.01986992e-09
2020-07-03 11:30:00,5.18977677e-09
2020-07-03 12:30:00,5.78069769e-09
2020-07-03 13:30:00,7.22241759e-09
2020-07-03 14:30:00,9.05415102e-09
2020-07-03 15:30:00,1.09110944e-08
2020-07-03 16:30:00,1.20433978e-08
2020-07-03 17:30:00,1.27324822e-08
2020-07-03 18:30:00,1.27050176e-08
2020-07-03 19:30:00,1.22288836e-08
2020-07-03 20:30:00,1.21222513e-08
2020-07-03 21:30:00,1.24569188e-08
2020-07-03 22:30:00,1.2524761e-08
2020-07-03 23:30:00,1.22382629e-08
2020-07-04 00:30:00,1.18154254e-08
2020-07-04 01:30:00,1.01184225e-08
2020-07-04 02:30:00,7.7074175e-09
2020-07-04 03:30:00,5.79203503e-09
2020-07-04 04:30:00,4.53492551e-09
2020-07-04 05:30:00,3.81774048e-09
2020-07-04 06:30:00,3.53199174e-09
2020-07-04 07:30:00,3.91009109e-09
2020-07-04 08:30:00,7.00559424e-09
2020-07-04 09:30:00,1.42093301e-08
2020-07-04 10:30:00,2.40849961e-08
2020-07-04 11:30:00,3.11230406e-08
2020-07-04 12:30:00,3.3873605e-08
2020-07-04 13:30:00,3.41579931e-08
2020-07-04 14:30:00,3.22911821e-08
2020-07-04 15:30:00,2.91528802e-08
2020-07-04 16:30:00,2.47414799e-08
2020-07-04 17:30:00,2.1813722e-08
2020-07-04 18:30:00,2.12122068e-08
2020-07-04 19:30:00,2.11343054e-08
2020-07-04 20:30:00,2.05885717e-08
2020-07-04 21:30:00,1.95521602e-08
2020-07-04 22:30:00,1.84157744e-08
2020-07-04 23:30:00,1.7643191e-08
2020-07-05 00:30:00,1.66033404e-08
2020-07-05 01:30:00,1.54225396e-08
2020-07-05 02:30:00,1.48594577e-08
2020-07-05 03:30:00,1.46966828e-08
2020-07-05 04:30:00,1.41359123e-08
2020-07-05 05:30:00,1.30926558e-08
2020-07-05 06:30:00,1.24888927e-08
2020-07-05 07:30:00,1.28176281e-08
2020-07-05 08:30:00,1.36217502e-08
2020-07-05 09:30:00,1.57264537e-08
2020-07-05 10:30:00,1.80485729e-08
2020-07-05 11:30:00,2.15387987e-08
2020-07-05 12:30:00,2.61470491e-08
2020-07-05 13:30:00,3.09856747e-08
2020-07-05 14:30:00,3.48884122e-08
2020-07-05 15:30:00,3.79044639e-08
2020-07-05 16:30:00,3.67879152e-08
2020-07-05 17:30:00,3.32596358e-08
2020-07-05 18:30:00,2.99751039e-08
2020-07-05 19:30:00,2.70038595e-08
2020-07-05 20:30:00,2.47757526e-08
2020-07-05 21:30:00,2.28811264e-08
2020-07-05 22:30:00,2.05131994e-08
2020-07-05 23:30:00,1.81077409e-08
2020-07-06 00:30:00,1.55625606e-08
2020-07-06 01:30:00,1.13078718e-08
2020-07-06 02:30:00,7.23311475e-09
2020-07-06 03:30:00,5.12636671e-09
2020-07-06 04:30:00,4.71309332e-09
2020-07-06 05:30:00,5.48308307e-09
2020-07-06 06:30:00,1.29635925e-08
2020-07-06 07:30:00,1.67186266e-08
2020-07-06 08:30:00,2.21566993e-08
2020-07-06 09:30:00,2.74713888e-08
2020-07-06 10:30:00,3.04629949e-08
2020-07-06 11:30:00,3.05111145e-08
2020-07-06 12:30:00,2.90118958e-08
2020-07-06 13:30:00,2.7690202e-08
2020-07-06 14:30:00,2.56759743e-08
2020-07-06 15:30:00,2.31078427e-08
2020-07-06 16:30:00,2.100294e-08
2020-07-06 17:30:00,1.88932937e-08
2020-07-06 18:30:00,1.67513537e-08
2020-07-06 19:30:00,1.53272829e-08
2020-07-06 20:30:00,1.40208816e-08
2020-07-06 21:30:00,1.24623321e-08
2020-07-06 22:30:00,1.08764346e-08
2020-07-06 23:30:00,9.39487935e-09
2020-07-07 00:30:00,8.47875726e-09
2020-07-07 01:30:00,8.12858036e-09
2020-07-07 02:30:00,8.48759078e-09
2020-07-07 03:30:00,7.99674159e-09
2020-07-07 04:30:00,8.4837341e-09
2020-07-07 05:30:00,9.51098377e-09
2020-07-07 06:30:00,1.09031876e-08
2020-07-07 07:30:00,1.25531714e-08
2020-07-07 08:30:00,1.55461556e-08
2020-07-07 09:30:00,2.44138027e-08
2020-07-07 10:30:00,2.58717223e-08
2020-07-07 11:30:00,2.63586958e-08
2020-07-07 12:30:00,2.67428612e-08
2020-07-07 13:30:00,2.70320023e-08
2020-07-07 14:30:00,2.64541779e-08
2020-07-07 15:30:00,2.51143227e-08
2020-07-07 16:30:00,2.40211724e-08
2020-07-07 17:30:00,2.33461346e-08
2020-07-07 18:30:00,2.30978159e-08
2020-07-07 19:30:00,2.29882875e-08
2020-07-07 20:30:00,2.28581235e-08
2020-07-07 21:30:00,2.27393404e-08
2020-07-07 22:30:00,2.23400878e-08
2020-07-07 23:30:00,2.16300589e-08
2020-07-08 00:30:00,2.05830958e-08
2020-07-08 01:30:00,1.91313541e-08
2020-07-08 02:30:00,1.75154244e-08
2020-07-08 03:30:00,1.56679261e-08
2020-07-08 04:30:00,1.32112722e-08
2020-07-08 05:30:00,1.16723094e-08
2020-07-08 06:30:00,1.05835765e-08
2020-07-08 07:30:00,1.00256139e-08
2020-07-08 08:30:00,9.77737034e-09
2020-07-08 09:30:00,1.04086154e-08
2020-07-08 10:30:00,1.2177059e-08
2020-07-08 11:30:00,1.44557602e-08
2020-07-08 12:30:00,1.69218183e-08
2020-07-08 13:30:00,1.90807924e-08
2020-07-08 14:30:00,2.05166421e-08
2020-07-08 15:30:00,2.14253727e-08
2020-07-08 16:30:00,2.14642947e-08
2020-07-08 17:30:00,2.09593592e-08
2020-07-08 18:30:00,2.02591784e-08
2020-07-08 19:30:00,1.96511676e-08
2020-07-08 20:30:00,1.91233474e-08
2020-07-08 21:30:00,1.82907215e-08
2020-07-08 22:30:00,1.77083695e-08
2020-07-08 23:30:00,1.77851429e-08
2020-07-09 00:30:00,1.8631644e-08
2020-07-09 01:30:00,2.01540607e-08
2020-07-09 02:30:00,2.14971432e-08
2020-07-09 03:30:00,2.18509159e-08
2020-07-09 04:30:00,2.14162215e-08
2020-07-09 05:30:00,2.01988644e-08
2020-07-09 06:30:00,1.91170032e-08
2020-07-09 07:30:00,1.80898658e-08
2020-07-09 08:30:00,1.80074203e-08
2020-07-09 09:30:00,2.01080786e-08
2020-07-09 10:30:00,2.57272285e-08
2020-07-09 11:30:00,2.888842e-08
2020-07-09 12:30:00,2.92312961e-08
2020-07-09 13:30:00,2.62864936e-08
2020-07-09 14:30:00,2.40167282e-08
2020-07-09 15:30:00,2.25352364e-08
2020-07-09 16:30:00,2.1309647e-08
2020-07-09 17:30:00,2.0735441e-08
2020-07-09 18:30:00,2.05698848e-08
2020-07-09 19:30:00,2.01587852e-08
2020-07-09 20:30:00,1.92154556e-08
2020-07-09 21:30:00,1.79261229e-08
2020-07-09 22:30:00,1.74104548e-08
2020-07-09 23:30:00,1.7748377e-08
2020-07-10 00:30:00,1.88604637e-08
2020-07-10 01:30:00,2.03536011e-08
2020-07-10 02:30:00,2.13854045e-08
2020-07-10 03:30:00,2.07727867e-08
2020-07-10 04:30:00,1.88439129e-08
2020-07-10 05:30:00,1.68901404e-08
2020-07-10 06:30:00,1.5745868e-08
2020-07-10 07:30:00,1.49978382e-08
2020-07-10 08:30:00,1.45242206e-08
2020-07-10 09:30:00,1.47856334e-08
2020-07-10 10:30:00,1.60516121e-08
2020-07-10 11:30:00,1.73736068e-08
2020-07-10 12:30:00,1.8904215e-08
2020-07-10 13:30:00,2.08190027e-08
2020-07-10 14:30:00,2.29247831e-08
2020-07-10 15:30:00,2.4832533e-08
2020-07-10 16:30:00,2.61003443e-08
2020-07-10 17:30:00,2.66722887e-08
2020-07-10 18:30:00,2.62380558e-08
2020-07-10 19:30:00,2.48827797e-08
2020-07-10 20:30:00,2.38017432e-08
2020-07-10 21:30:00,2.34078153e-08
2020-07-10 22:30:00,2.36394072e-08
2020-07-10 23:30:00,2.41487436e-08
2020-07-11 00:30:00,2.4288409e-08
2020-07-11 01:30:00,2.34275446e-08
2020-07-11 02:30:00,2.01683685e-08
2020-07-11 03:30:00,1.62560288e-08
2020-07-11 04:30:00,1.29957684e-08
2020-07-11 05:30:00,1.06977141e-08
2020-07-11 06:30:00,9.97868243e-09
2020-07-11 07:30:00,1.14667452e-08
2020-07-11 08:30:00,1.19187974e-08
2020-07-11 09:30:00,1.27833996e-08
2020-07-11 10:30:00,1.38116676e-08
2020-07-11 11:30:00,1.36574334e-08
2020-07-11 12:30:00,1.40932737e-08
2020-07-11 13:30:00,1.50873048e-08
2020-07-11 14:30:00,1.67820349e-08
2020-07-11 15:30:00,1.9202739e-08
2020-07-11 16:30:00,2.18915301e-08
2020-07-11 17:30:00,2.41098946e-08
2020-07-11 18:30:00,2.54979368e-08
2020-07-11 19:30:00,2.60584535e-08
2020-07-11 20:30:00,2.60117334e-08
2020-07-11 21:30:00,2.58544345e-08
2020-07-11 22:30:00,2.5824905e-08
2020-07-11 23:30:00,2.59086371e-08
2020-07-12 00:30:00,2.57679583e-08
2020-07-12 01:30:00,2.44962704e-08
2020-07-12 02:30:00,2.32814165e-08
2020-07-12 03:30:00,2.54344345e-08
2020-07-12 04:30:00,2.97856814e-08
2020-07-12 05:30:00,3.29597081e-08
2020-07-12 06:30:00,3.48518564e-08
2020-07-12 07:30:00,3.48014257e-08
2020-07-12 08:30:00,3.41296167e-08
2020-07-12 09:30:00,3.42839385e-08
2020-07-12 10:30:00,3.54493467e-08
2020-07-12 11:30:00,3.63708614e-08
2020-07-12 12:30:00,3.40923852e-08
2020-07-12 13:30:00,3.10092798e-08
2020-07-12 14:30:00,2.98254334e-08
2020-07-12 15:30:00,2.95138184e-08
2020-07-12 16:30:00,2.99310502e-08
2020-07-12 17:30:00,3.01465563e-08
2020-07-12 18:30:00,2.97176346e-08
2020-07-12 19:30:00,2.94973778e-08
2020-07-12 20:30:00,2.96769379e-08
2020-07-12 21:30:00,2.99850067e-08
2020-07-12 22:30:00,3.04431311e-08
2020-07-12 23:30:00,3.11026857e-08
2020-07-13 00:30:00,3.1457469e-08
2020-07-13 01:30:00,3.13821166e-08
2020-07-13 02:30:00,3.22618195e-08
2020-07-13 03:30:00,3.31260457e-08
2020-07-13 04:30:00,3.34557438e-08
2020-07-13 05:30:00,3.29527188e-08
2020-07-13 06:30:00,3.44941002e-08
2020-07-13 07:30:00,3.65532244e-08
2020-07-13 08:30:00,3.74470083e-08
2020-07-13 09:30:00,3.56804327e-08
2020-07-13 10:30:00,3.56839287e-08
2020-07-13 11:30:00,3.48654913e-08
2020-07-13 12:30:00,3.3472234e-08
2020-07-13 13:30:00,3.13960861e-08
2020-07-13 14:30:00,2.85962836e-08
2020-07-13 15:30:00,2.51503563e-08
2020-07-13 16:30:00,2.18874234e-08
2020-07-13 17:30:00,1.93870994e-08
2020-07-13 18:30:00,1.72141278e-08
2020-07-13 19:30:00,1.56406088e-08
2020-07-13 20:30:00,1.43879134e-08
2020-07-13 21:30:00,1.34201405e-08
2020-07-13 22:30:00,1.30492266e-08
2020-07-13 23:30:00,1.29163678e-08
2020-07-14 00:30:00,1.30902752e-08
2020-07-14 01:30:00,1.06850635e-08
2020-07-14 02:30:00,7.4571277e-09
2020-07-14 03:30:00,5.78839416e-09
2020-07-14 04:30:00,5.01045823e-09
2020-07-14 05:30:00,4.37442598e-09
2020-07-14 06:30:00,4.88612979e-09
2020-07-14 07:30:00,4.20905116e-09
2020-07-14 08:30:00,4.26931086e-09
2020-07-14 09:30:00,5.49173963e-09
2020-07-14 10:30:00,6.43070829e-09
2020-07-14 11:30:00,7.3492633e-09
2020-07-14 12:30:00,8.39420162e-09
2020-07-14 13:30:00,9.61396085e-09
2020-07-14 14:30:00,1.08866248e-08
2020-07-14 15:30:00,1.19355141e-08
2020-07-14 16:30:00,1.25186162e-08
2020-07-14 17:30:00,1.27082291e-08
2020-07-14 18:30:00,1.26683111e-08
2020-07-14 19:30:00,1.25430874e-08
2020-07-14 20:30:00,1.24378263e-08
2020-07-14 21:30:00,1.218638e-08
2020-07-14 22:30:00,1.16516343e-08
2020-07-14 23:30:00,1.09272371e-08
2020-07-15 00:30:00,8.71136885e-09
2020-07-15 01:30:00,5.68301989e-09
2020-07-15 02:30:00,4.57222277e-09
2020-07-15 03:30:00,4.44706136e-09
2020-07-15 04:30:00,4.60809306e-09
2020-07-15 05:30:00,4.83208449e-09
2020-07-15 06:30:00,5.31703038e-09
2020-07-15 07:30:00,5.27306289e-09
2020-07-15 08:30:00,5.36892673e-09
2020-07-15 09:30:00,5.70647267e-09
2020-07-15 10:30:00,6.44522129e-09
2020-07-15 11:30:00,7.62564021e-09
2020-07-15 12:30:00,9.07447676e-09
2020-07-15 13:30:00,1.03290152e-08
2020-07-15 14:30:00,1.14722748e-08
2020-07-15 15:30:00,1.24314521e-08
2020-07-15 16:30:00,1.30859601e-08
2020-07-15 17:30:00,1.31727031e-08
2020-07-15 18:30:00,1.29325486e-08
2020-07-15 19:30:00,1.27033069e-08
2020-07-15 20:30:00,1.25706057e-08
2020-07-15 21:30:00,1.25545725e-08
2020-07-15 22:30:00,1.27005284e-08
2020-07-15 23:30:00,1.30621051e-08
2020-07-16 00:30:00,1.31761308e-08
2020-07-16 01:30:00,1.12528228e-08
2020-07-16 02:30:00,9.33506279e-09
2020-07-16 03:30:00,9.71344391e-09
2020-07-16 04:30:00,7.83624936e-09
2020-07-16 05:30:00,5.95916608e-09
2020-07-16 06:30:00,9.50572481e-09
2020-07-16 07:30:00,7.06696299e-09
2020-07-16 08:30:00,5.92462553e-09
2020-07-16 09:30:00,5.32300026e-09
2020-07-16 10:30:00,5.46596908e-09
2020-07-16 11:30:00,5.46515046e-09
2020-07-16 12:30:00,6.27828343e-09
2020-07-16 13:30:00,7.51421202e-09
2020-07-16 14:30:00,8.88624018e-09
2020-07-16 15:30:00,1.03413964e-08
2020-07-16 16:30:00,1.17600805e-08
2020-07-16 17:30:00,1.2763374e-08
2020-07-16 18:30:00,1.33260494e-08
2020-07-16 19:30:00,1.38248684e-08
2020-07-16 20:30:00,1.42762471e-08
2020-07-16 21:30:00,1.47281786e-08
2020-07-16 22:30:00,1.50065287e-08
2020-07-16 23:30:00,1.5247704e-08
2020-07-17 00:30:00,1.4894873e-08
2020-07-17 01:30:00,1.14369821e-08
2020-07-17 02:30:00,8.45051105e-09
2020-07-17 03:30:00,6.74184259e-09
2020-07-17 04:30:00,5.24582247e-09
2020-07-17 05:30:00,4.09035196e-09
2020-07-17 06:30:00,4.76249619e-09
2020-07-17 07:30:00,4.0303725e-09
2020-07-17 08:30:00,4.1123748e-09
2020-07-17 09:30:00,4.80869858e-09
2020-07-17 10:30:00,6.46267423e-09
2020-07-17 11:30:00,8.53869191e-09
2020-07-17 12:30:00,1.16456013e-08
2020-07-17 13:30:00,1.50662729e-08
2020-07-17 14:30:00,1.80016284e-08
2020-07-17 15:30:00,1.89915649e-08
2020-07-17 16:30:00,1.87354213e-08
2020-07-17 17:30:00,1.73565106e-08
2020-07-17 18:30:00,1.60051783e-08
2020-07-17 19:30:00,1.50401713e-08
2020-07-17 20:30:00,1.44220368e-08
2020-07-17 21:30:00,1.41347958e-08
2020-07-17 22:30:00,1.4121455e-08
2020-07-17 23:30:00,1.41743796e-08
2020-07-18 00:30:00,1.37977076e-08
2020-07-18 01:30:00,1.2582037e-08
2020-07-18 02:30:00,1.02809351e-08
2020-07-18 03:30:00,7.81129795e-09
2020-07-18 04:30:00,5.93424533e-09
2020-07-18 05:30:00,4.83153007e-09
2020-07-18 06:30:00,4.57158874e-09
2020-07-18 07:30:00,5.17912454e-09
2020-07-18 08:30:00,7.02595361e-09
2020-07-18 09:30:00,8.83039368e-09
2020-07-18 10:30:00,9.60488534e-09
2020-07-18 11:30:00,9.84709857e-09
2020-07-18 12:30:00,9.85869602e-09
2020-07-18 13:30:00,1.0151384e-08
2020-07-18 14:30:00,1.07199658e-08
2020-07-18 15:30:00,1.16337464e-08
2020-07-18 16:30:00,1.27678835e-08
2020-07-18 17:30:00,1.37652013e-08
2020-07-18 18:30:00,1.46610071e-08
2020-07-18 19:30:00,1.53893875e-08
2020-07-18 20:30:00,1.57386205e-08
2020-07-18 21:30:00,1.58396943e-08
2020-07-18 22:30:00,1.57785111e-08
2020-07-18 23:30:00,1.54587726e-08
2020-07-19 00:30:00,1.47237336e-08
2020-07-19 01:30:00,1.24463023e-08
2020-07-19 02:30:00,1.01424187e-08
2020-07-19 03:30:00,8.35933795e-09
2020-07-19 04:30:00,7.39734304e-09
2020-07-19 05:30:00,6.78010124e-09
2020-07-19 06:30:00,6.21616671e-09
2020-07-19 07:30:00,6.15235189e-09
2020-07-19 08:30:00,7.00472568e-09
2020-07-19 09:30:00,8.6609651e-09
2020-07-19 10:30:00,1.0787987e-08
2020-07-19 11:30:00,1.21356114e-08
2020-07-19 12:30:00,1.31224204e-08
2020-07-19 13:30:00,1.38482379e-08
2020-07-19 14:30:00,1.44244653e-08
2020-07-19 15:30:00,1.4902035e-08
2020-07-19 16:30:00,1.52073507e-08
2020-07-19 17:30:00,1.55856946e-08
2020-07-19 18:30:00,1.60132442e-08
2020-07-19 19:30:00,1.58658025e-08
2020-07-19 20:30:00,1.49175958e-08
2020-07-19 21:30:00,1.38222494e-08
2020-07-19 22:30:00,1.30213231e-08
2020-07-19 23:30:00,1.2564223e-08
2020-07-20 00:30:00,1.21460606e-08
2020-07-20 01:30:00,1.1405672e-08
2020-07-20 02:30:00,1.0242862e-08
2020-07-20 03:30:00,8.88906842e-09
2020-07-20 04:30:00,8.13149094e-09
2020-07-20 05:30:00,9.50571225e-09
2020-07-20 06:30:00,1.299452e-08
2020-07-20 07:30:00,1.47852184e-08
2020-07-20 08:30:00,1.41559211e-08
2020-07-20 09:30:00,1.27846327e-08
2020-07-20 10:30:00,1.12195049e-08
2020-07-20 11:30:00,1.05853316e-08
2020-07-20 12:30:00,1.08093087e-08
2020-07-20 13:30:00,1.13803468e-08
2020-07-20 14:30:00,1.22206356e-08
2020-07-20 15:30:00,1.34995074e-08
2020-07-20 16:30:00,1.49607135e-08
2020-07-20 17:30:00,1.63648249e-08
2020-07-20 18:30:00,1.7694351e-08
2020-07-20 19:30:00,1.84350231e-08
2020-07-20 20:30:00,1.78728498e-08
2020-07-20 21:30:00,1.66924838e-08
2020-07-20 22:30:00,1.54995474e-08
2020-07-20 23:30:00,1.4583611e-08
2020-07-21 00:30:00,1.36235732e-08
2020-07-21 01:30:00,1.26080876e-08
2020-07-21 02:30:00,1.20238053e-08
2020-07-21 03:30:00,1.24133564e-08
2020-07-21 04:30:00,1.29873029e-08
2020-07-21 05:30:00,1.41868867e-08
2020-07-21 06:30:00,1.51096126e-08
2020-07-21 07:30:00,1.70347866e-08
2020-07-21 08:30:00,2.07074068e-08
2020-07-21 09:30:00,2.90064229e-08
2020-07-21 10:30:00,2.9937123e-08
2020-07-21 11:30:00,2.72533226e-08
2020-07-21 12:30:00,2.20925735e-08
2020-07-21 13:30:00,1.64640811e-08
2020-07-21 14:30:00,1.33224845e-08
2020-07-21 15:30:00,1.15116733e-08
2020-07-21 16:30:00,1.0649462e-08
2020-07-21 17:30:00,1.00279527e-08
2020-07-21 18:30:00,9.58739355e-09
2020-07-21 19:30:00,9.38298993e-09
2020-07-21 20:30:00,9.71085827e-09
2020-07-21 21:30:00,1.02983073e-08
2020-07-21 22:30:00,1.05725874e-08
2020-07-21 23:30:00,1.03241617e-08
2020-07-22 00:30:00,9.86425419e-09
2020-07-22 01:30:00,8.89738656e-09
2020-07-22 02:30:00,8.73670252e-09
2020-07-22 03:30:00,9.70694955e-09
2020-07-22 04:30:00,1.04799166e-08
2020-07-22 05:30:00,1.06555354e-08
2020-07-22 06:30:00,1.24933614e-08
