date,pm2_5_mean,pm2_5_max,wind_speed_mean,wind_u_mean,wind_v_mean,temperature_mean,rh_mean,blh_mean,precip_sum,aod_extinction,merra2_surf_pm25_ugm3,aod_missing,pm25_lag7,season
7/12/2023,8.966666667,10,15.18333333,0.769734277,-15.10546352,28.83333333,82.20833333,690.4166667,2.3,0.156755537,12.75905851,0,8.7125,Monsoon
7/13/2023,8.266666667,12.6,14.5625,3.566496427,-13.99749829,28.55833333,83.20833333,607.5,4.1,0.132733046,11.77534019,0,6.145833333,Monsoon
7/14/2023,11.77083333,15.2,11.92916667,5.310274318,-10.36121392,28.35833333,84.45833333,514.375,2.7,0.177976193,19.05202216,0,7.683333333,Monsoon
7/15/2023,7.016666667,12.4,17.58333333,10.10738274,-14.23970776,28.46666667,81.29166667,665.8333333,1.2,0.130356517,11.22110029,0,8.645833333,Monsoon
7/16/2023,6.270833333,9,17.3375,10.74579792,-13.28237826,28.61666667,80.83333333,650.625,2,0.187689933,15.48601378,0,13.35833333,Monsoon
7/17/2023,10.1375,20.4,10.825,9.048121628,-4.942980906,28.12083333,84.29166667,552.7083333,5.3,0.151733362,14.15199805,0,13.92083333,Monsoon
7/18/2023,11.55833333,15.1,11.09166667,7.73003494,-6.694988543,29.525,80.66666667,556.4583333,6.2,0.13798826,11.89758656,0,9.904166667,Monsoon
7/19/2023,9.275,12.3,14.39583333,8.656743001,-10.76523153,29.97916667,77.16666667,720,0.5,0.137768522,12.56000072,0,8.966666667,Monsoon
7/20/2023,8.104166667,11.4,14.075,8.446626544,-10.74044226,30.2875,75.875,722.7083333,0.9,0.166846206,14.52341654,0,8.266666667,Monsoon
7/21/2023,8.533333333,16.9,14.47083333,10.49831854,-9.368082159,29.84166667,78,717.9166667,9.2,0.234727064,23.72172244,0,11.77083333,Monsoon
7/22/2023,9.725,11.8,14.31666667,9.132476219,-9.797705147,30.22083333,75.5,755.4166667,1.7,0.153096009,15.75002219,0,7.016666667,Monsoon
7/23/2023,12.30833333,21.4,10.25,3.814301978,-9.119404489,30.5375,76.29166667,579.7916667,0.3,0.205802642,21.23140477,0,6.270833333,Monsoon
7/24/2023,14.2625,17.9,8.9125,1.629701805,-8.216606587,30.60833333,73.58333333,478.75,0.3,0.169904453,19.20897351,0,10.1375,Monsoon
7/25/2023,11.70833333,15.3,10.975,4.622740853,-8.947071744,30.625,74.58333333,587.2916667,0.8,0.124543752,14.11220986,0,11.55833333,Monsoon
7/26/2023,7.3,10.7,15.1875,7.681341559,-12.77925315,29.47083333,78.66666667,734.7916667,9.4,0.156724989,15.69355124,0,9.275,Monsoon
7/27/2023,7.65,11.9,15.7875,5.736185838,-14.24299093,29.40833333,79,660.8333333,4.7,0.166953473,18.03346752,0,8.104166667,Monsoon
7/28/2023,9.483333333,11.7,15.07083333,4.167206356,-14.33638441,29.80416667,77.25,724.375,1.6,0.165799449,17.18677632,0,8.533333333,Monsoon
7/29/2023,8.925,11.5,14.0875,7.489275757,-11.39951504,29.725,78.33333333,595.8333333,2.8,0.1633688,16.08763427,0,9.725,Monsoon
7/30/2023,17.4875,31.8,8.020833333,3.420465044,-5.243025172,30.79583333,75.95833333,460.4166667,1.1,0.121688674,13.23057916,0,12.30833333,Monsoon
7/31/2023,37.96666667,66.1,6.679166667,-2.304356757,0.328230173,30.8625,79.375,355.2083333,20.5,0.137179776,13.64772709,0,14.2625,Monsoon
8/1/2023,28.14166667,61.2,15.55833333,11.16044006,-2.183968102,29.775,82.79166667,712.0833333,14.9,0.196929802,19.06836928,0,11.70833333,Monsoon
8/2/2023,7.895833333,14.3,23.69166667,16.99173976,-15.23349202,28.51666667,83.45833333,733.125,7.4,0.25224554,29.43634692,0,7.3,Monsoon
8/3/2023,12.6625,16.2,16.05833333,9.455963238,-12.29640803,27.89583333,87,464.375,14.7,0.235505942,24.95122938,0,7.65,Monsoon
8/4/2023,17.57916667,25.7,13.675,4.788715076,-12.09587202,28.2125,86.45833333,420.4166667,14.5,0.205655471,17.54535895,0,9.483333333,Monsoon
8/5/2023,19.04166667,23,13.85833333,2.401852,-13.27718798,28.79166667,83.75,515.2083333,7.1,0.233046753,16.3116895,0,8.925,Monsoon
8/6/2023,21.5875,27.1,13.95833333,-5.254887208,-12.34398835,27.4375,90.625,518.3333333,25,0.227566158,15.83124883,0,17.4875,Monsoon
8/7/2023,17.64166667,23.6,10.85833333,-6.149976305,-8.376200247,26.46666667,94.75,455.8333333,55.6,0.296634426,24.86081772,0,37.96666667,Monsoon
8/8/2023,31.03333333,39.6,12.5375,-7.630465741,-8.584997707,27.11666667,91.45833333,445.625,24.9,0.318054905,24.83537632,0,28.14166667,Monsoon
8/9/2023,33,45.5,10.03333333,1.640302153,-9.551725654,28.45833333,84.70833333,397.7083333,0.4,0.445807974,46.56998777,0,7.895833333,Monsoon
8/10/2023,47.99583333,58,8.875,2.402875472,-8.287645866,28.7,84.66666667,374.5833333,1,0.382335087,35.25150625,0,12.6625,Monsoon
8/11/2023,41.44166667,53.8,10.3875,2.075810383,-9.915508661,28.44583333,85.58333333,421.6666667,19.8,0.419403976,35.08396696,0,17.57916667,Monsoon
8/12/2023,49.93333333,58.1,11.3875,1.655270389,-10.62615867,27.84166667,89.375,449.5833333,18.4,0.524798714,37.01318861,0,19.04166667,Monsoon
8/13/2023,32.67916667,54.5,7.1875,1.011560686,-5.693677704,27.72083333,89.91666667,266.0416667,14.8,0.490702016,47.53938923,0,21.5875,Monsoon
8/14/2023,34.27083333,56.5,5.375,1.577818155,-4.367271918,28.22916667,87.75,305.625,4.9,0.463812996,53.99918875,0,17.64166667,Monsoon
8/15/2023,39.95833333,53,6.416666667,0.188174852,-5.821144782,29.15416667,84.41666667,372.0833333,1.3,0.678465669,52.62048998,0,31.03333333,Monsoon
8/16/2023,37.5375,48.7,6.408333333,1.986117221,-5.010962193,28.80416667,87.95833333,335,27.7,0.479729342,34.24971231,0,33,Monsoon
8/17/2023,31.39583333,44,6.933333333,4.054333042,-4.210242214,29.8375,82.16666667,408.3333333,1.8,0.317473215,28.93066525,0,47.99583333,Monsoon
8/18/2023,11.14583333,20.1,15.12083333,9.185972701,-11.12545783,29.39166667,78.875,756.6666667,1.8,0.14390204,17.88393027,0,41.44166667,Monsoon
8/19/2023,12.675,21.5,14.94583333,7.086805552,-12.74036741,29.1625,80,686.25,1.5,0.201606828,20.82040886,0,49.93333333,Monsoon
8/20/2023,22.025,33.1,8.670833333,1.860831041,-7.946542068,29.37083333,81.20833333,507.5,0.4,0.176652659,18.44839338,0,32.67916667,Monsoon
8/21/2023,26.7625,34.8,9.85,-1.938346009,-9.250918358,30.00416667,76.04166667,558.5416667,0.2,0.215462959,18.12870223,0,34.27083333,Monsoon
8/22/2023,17.16666667,23.3,11.8875,2.362771042,-11.30083618,28.3875,86.375,471.875,2.4,0.134673361,13.30010646,0,39.95833333,Monsoon
8/23/2023,14.15416667,17.5,11.53333333,2.12723967,-11.11154527,27.67083333,86.70833333,476.6666667,9.4,0.132161793,15.27121983,0,37.5375,Monsoon
8/24/2023,15.12916667,27.9,11.87916667,3.320985083,-10.68706369,27.6125,87.875,391.4583333,10.5,0.183563543,16.00107003,0,31.39583333,Monsoon
8/25/2023,15.72083333,32.8,10.0375,-0.525161357,-8.300716373,26.87916667,91.95833333,374.375,34.6,0.309656911,26.17793693,0,11.14583333,Monsoon
8/26/2023,24.23333333,35.9,13.15,-8.091159255,-9.056887339,28.01666667,85.83333333,516.25,11,0.500732404,36.72637038,0,12.675,Monsoon
8/27/2023,37.2125,48.9,10.86666667,-2.131539255,-9.054766684,28.0875,87.70833333,488.3333333,18.2,0.770613966,62.48537033,0,22.025,Monsoon
8/28/2023,48.4,71.9,7.9375,-0.337197175,-7.650569725,28.67916667,85.08333333,439.1666667,1.2,0.871705494,88.19564532,0,26.7625,Monsoon
8/29/2023,73.75,136.4,5.166666667,0.528952427,1.267502675,29.3375,80.04166667,370.625,0.5,0.811758717,105.0473982,0,17.16666667,Monsoon
8/30/2023,95.32916667,138.8,5.3375,-1.744239795,3.847359703,30.6875,72,397.2916667,0,0.637025349,86.0312444,0,14.15416667,Monsoon
8/31/2023,66.70416667,97.6,5.866666667,-0.85645157,-3.088657892,29.9,80.29166667,402.7083333,1.2,0.701249589,90.70000156,0,15.12916667,Monsoon
9/1/2023,58.54166667,80.6,7.004166667,-0.134271899,-6.431746698,29.56666667,85.70833333,366.875,1.7,0.916549221,101.3700993,0,15.72083333,Monsoon
9/2/2023,68.36666667,113.6,5.3125,0.140972987,-4.316826732,29.27083333,87,406.875,2.1,0.942511656,94.57177107,0,24.23333333,Monsoon
9/3/2023,32.3125,84.8,5.85,3.258192338,-1.657001691,29.1625,85.58333333,371.25,3.8,0.87461519,128.489338,0,37.2125,Monsoon
9/4/2023,25.64583333,77.8,7.120833333,3.519084886,-3.750819587,29.2375,82.625,434.7916667,1.1,0.204642451,41.44200114,0,48.4,Monsoon
9/5/2023,45.225,77.1,7.375,0.937447253,-0.329912584,30.12083333,80.16666667,436.6666667,4.3,0.26127795,28.52644888,0,73.75,Monsoon
9/6/2023,13.83333333,24.8,7.7125,3.613192401,-5.939030544,29.70833333,82.70833333,525.625,2.8,0.302406669,23.53361143,0,95.32916667,Monsoon
9/7/2023,8.608333333,11.7,15.38333333,12.40042917,-8.852943464,28.38333333,83.08333333,737.2916667,5.5,0.170624562,17.10630597,0,66.70416667,Monsoon
9/8/2023,9.695833333,19,15.54166667,8.840861046,-11.57027554,27.22916667,88.70833333,522.9166667,24,0.228044699,17.51265568,0,58.54166667,Monsoon
9/9/2023,20.90416667,41.7,8.208333333,2.462526964,-6.852328916,29.09166667,80.33333333,437.7083333,0.5,0.236566868,15.96665274,0,68.36666667,Monsoon
9/10/2023,24.82083333,47,4.9,-1.300334919,-3.756547074,29.58333333,83.29166667,415,7.1,0.2615616,21.07006325,0,32.3125,Monsoon
9/11/2023,24,41.1,4.929166667,-0.55333014,-4.068587514,29.2125,85.08333333,361.6666667,16.6,0.198129768,17.40149986,0,25.64583333,Monsoon
9/12/2023,15.7625,31.7,7.4875,5.84791781,-3.8003071,28.15416667,88.83333333,365.625,14,0.150200317,13.11189041,0,45.225,Monsoon
9/13/2023,9.379166667,14,11.65,9.801477562,-5.72391504,28.90416667,81.95833333,641.25,4.8,0.141470332,14.03682627,0,13.83333333,Monsoon
9/14/2023,9.879166667,19.2,17.47916667,13.82483274,-9.616428378,28.22916667,83.29166667,793.5416667,5.8,0.152076028,15.76602905,0,8.608333333,Monsoon
9/15/2023,12.27083333,18.9,13.19583333,7.327689208,-10.3883289,28.45,83.66666667,502.9166667,6.7,0.189470618,20.47419906,0,9.695833333,Monsoon
9/16/2023,24.1375,56,6.0375,1.987357913,-4.615338252,29.37916667,82,436.0416667,0,0.177089274,20.95131948,0,20.90416667,Monsoon
9/17/2023,37.82083333,56.3,5.445833333,-3.509340296,0.82324505,29.975,82.08333333,390.4166667,7,0.232175049,25.2534952,0,24.82083333,Monsoon
9/18/2023,22.15,49.7,8.766666667,5.684982849,-6.240628648,27.82083333,87.29166667,347.0833333,4,0.192281044,20.12313874,0,24,Monsoon
9/19/2023,10.45416667,16.9,12.6625,10.88471165,-5.411351632,26.84166667,89.66666667,643.3333333,14.1,0.113774325,13.21149176,0,15.7625,Monsoon
9/20/2023,7.808333333,9.9,16.26666667,12.35954016,-8.008908159,27.09166667,88.375,718.3333333,17.1,0.190131415,17.97079345,0,9.379166667,Monsoon
9/21/2023,8.575,14.7,16.025,9.112598558,-12.82567608,27.2375,87.75,710.625,11.9,0.157221507,16.27189686,0,9.879166667,Monsoon
9/22/2023,11.8,15.9,13.35833333,6.668657936,-11.00487504,27.21666667,87.875,535.2083333,17.9,0.245819263,19.53701358,0,12.27083333,Monsoon
9/23/2023,13.3375,25.3,11.37083333,4.434091126,-9.383486637,27.47916667,87.70833333,498.3333333,14.5,0.278595793,13.95026736,0,24.1375,Monsoon
9/24/2023,14.25416667,22.9,10.95,4.795197058,-8.857686311,28.00833333,85.91666667,429.7916667,1.7,0.213210819,16.07947918,0,37.82083333,Monsoon
9/25/2023,15.69166667,25.7,5.608333333,0.072677099,-3.30827294,27.66666667,87.08333333,433.125,8.9,0.231030163,16.63953292,0,22.15,Monsoon
9/26/2023,31.2125,68.7,4.5625,-0.558580545,0.528315118,29.24166667,80.625,382.0833333,0,0.197182834,18.05074008,0,10.45416667,Monsoon
9/27/2023,44.4625,97.8,3.579166667,-2.114496306,0.700998835,29.82083333,79.125,361.875,0.2,0.239973013,21.86195536,0,7.808333333,Monsoon
9/28/2023,55.575,96.4,6.016666667,-2.358745932,5.144601668,30.57916667,78.58333333,410.8333333,0,0.235451712,24.48029892,0,8.575,Monsoon
9/29/2023,38,55.8,5.8875,1.499769388,-0.11172533,29.50833333,84.5,371.6666667,21.1,0.16372476,19.61839847,0,11.8,Monsoon
9/30/2023,11.55416667,24.3,13.34166667,10.96897136,-7.095021061,27.59166667,86.875,612.7083333,28.2,0.124848803,16.69514594,0,13.3375,Monsoon
10/1/2023,7.8125,10.5,13.9125,10.34610416,-8.838108663,28.2875,83.20833333,661.875,1.5,0.150217218,14.64699485,0,14.25416667,Post_Monsoon
10/2/2023,10.21666667,13.7,12.4125,8.788866154,-8.474181096,27.95,84.29166667,569.5833333,2.7,0.166723738,18.11782243,0,15.69166667,Post_Monsoon
10/3/2023,8.025,14.1,15.44583333,10.70050071,-10.48204806,27.3,86.04166667,540.4166667,7.1,0.125356991,11.83508384,0,31.2125,Post_Monsoon
10/4/2023,8.779166667,13.6,16.53333333,10.74409744,-12.23347957,26.42916667,90.95833333,591.4583333,29.5,0.323202583,20.44431392,0,44.4625,Post_Monsoon
10/5/2023,11.4125,14.2,16.46666667,8.222301538,-14.04622444,26.35,92.125,627.0833333,50.2,0.241269561,16.86106447,0,55.575,Post_Monsoon
10/6/2023,22.95416667,36.9,16.40833333,-3.156421563,-14.94252611,26.60416667,91.08333333,653.125,48.4,0.457031487,36.37857714,0,38,Post_Monsoon
10/7/2023,26.99583333,54.9,8.245833333,1.668928327,-7.063044568,26.70833333,88.95833333,334.5833333,40.5,0.473262259,45.46967559,0,11.55416667,Post_Monsoon
10/8/2023,33.54583333,53.6,7.7375,-1.995699015,-6.773815017,27.46666667,87.70833333,348.75,0.3,0.319750493,28.52937006,0,7.8125,Post_Monsoon
10/9/2023,36.75833333,70.3,6.133333333,-0.090467618,-5.190565781,27.51666667,88.08333333,410.8333333,2.4,0.512061469,43.34052357,0,10.21666667,Post_Monsoon
10/10/2023,73.07916667,139.2,5.279166667,1.642401573,-1.13479473,27.90416667,85.5,334.375,0.4,0.590491897,59.18115424,0,8.025,Post_Monsoon
10/11/2023,98.69583333,139.7,5.983333333,-0.255302804,-3.5143912,28.44166667,81.45833333,354.1666667,0.3,0.912861113,76.05685431,0,8.779166667,Post_Monsoon
10/12/2023,82.82083333,126.7,5.275,0.078727248,-2.957069335,27.75416667,84.75,442.9166667,4.4,0.692357219,76.44189915,0,11.4125,Post_Monsoon
10/13/2023,52.65,86.1,6.429166667,-0.371469611,-0.115169146,27.69166667,74.83333333,511.0416667,0,0.519017788,60.63820652,0,22.95416667,Post_Monsoon
10/14/2023,68.2125,106.2,6.8125,-0.072869844,1.294409298,27.13333333,74.25,426.25,0,0.514399614,61.00488805,0,26.99583333,Post_Monsoon
10/15/2023,76.57083333,117.6,5.0875,1.792962588,-0.915646203,27.1125,75.91666667,408.125,0,0.607536492,65.5391731,0,33.54583333,Post_Monsoon
10/16/2023,91.91666667,122.5,4.1375,0.79752622,2.472552485,27.4875,75.41666667,339.1666667,0,0.529435019,64.21825961,0,36.75833333,Post_Monsoon
10/17/2023,90.90833333,118.7,4.395833333,-0.54831742,3.364351738,27.3375,70.54166667,397.2916667,0,0.428093329,53.90356238,0,73.07916667,Post_Monsoon
10/18/2023,77.13333333,102.2,6.029166667,-1.967486183,4.947652165,26.7,73.70833333,373.125,0,0.566582851,63.68114111,0,98.69583333,Post_Monsoon
10/19/2023,63.15833333,91,8.058333333,-3.339469882,7.090707403,26.59166667,72.83333333,403.5416667,0,0.49865361,51.35940063,0,82.82083333,Post_Monsoon
10/20/2023,50.93333333,61.2,7.295833333,-2.395652583,6.524378603,26.275,69.66666667,417.0833333,0,0.345331691,44.11433378,0,52.65,Post_Monsoon
10/21/2023,55.11666667,96.2,6.2,-2.098525141,5.219845306,26.0875,71.83333333,375.2083333,0,0.264896111,40.91306292,0,68.2125,Post_Monsoon
10/22/2023,56.58333333,93.8,5.320833333,-0.307516033,4.609854451,26.65,70.75,322.7083333,0,0.267779994,39.15426079,0,76.57083333,Post_Monsoon
10/23/2023,55.91666667,80.6,5.891666667,2.664854061,1.753588896,26.425,80.58333333,245.2083333,4.4,0.431756449,33.1173244,0,91.91666667,Post_Monsoon
10/24/2023,24.925,56.5,8.129166667,6.59361118,3.031053692,25.65416667,84.375,347.5,0,0.118251976,9.686189927,0,90.90833333,Post_Monsoon
10/25/2023,39.80833333,77.5,7.929166667,-2.153405388,7.404522621,26.80833333,76.29166667,366.25,0,0.147127675,16.67739826,0,77.13333333,Post_Monsoon
10/26/2023,47.75833333,78.9,5.129166667,-2.87446245,2.547046332,26.3875,78.79166667,394.375,0.5,0.255188673,25.68045228,0,63.15833333,Post_Monsoon
10/27/2023,60.0875,91.7,6.825,-1.013005635,6.380309792,25.975,75.16666667,370,0,0.305922106,31.40304247,0,50.93333333,Post_Monsoon
10/28/2023,54.3125,67.5,8.370833333,-3.426141784,7.25492356,25.40833333,65.5,426.25,0,0.302887689,36.7605445,0,55.11666667,Post_Monsoon
10/29/2023,57.2,82.4,7.045833333,-4.243832356,5.10404951,24.94166667,68.625,451.875,0,0.291148245,35.93014088,0,56.58333333,Post_Monsoon
10/30/2023,62.425,115,4.1625,-1.490090188,1.229943215,25.79166667,67.70833333,448.75,0,0.346216351,36.61185367,0,55.91666667,Post_Monsoon
10/31/2023,72.15,109.4,4.491666667,-0.651454076,2.487441225,26.9125,64.95833333,328.75,0,0.21078586,28.13655415,0,24.925,Post_Monsoon
11/1/2023,47.33333333,71.7,7.066666667,-3.241002956,5.67033269,27.45,65.95833333,346.875,0,0.159724567,19.70619437,0,39.80833333,Post_Monsoon
11/2/2023,48.08333333,95.7,6.8625,-2.808211628,5.500231519,27.02916667,67.875,424.1666667,0,0.280332795,29.11115778,0,47.75833333,Post_Monsoon
11/3/2023,70.19166667,96.2,7.045833333,-4.640005974,4.628929827,26.41666667,68.5,425.2083333,0,0.748233252,55.37972682,0,60.0875,Post_Monsoon
11/4/2023,86.70416667,128.5,6.295833333,-4.10091971,3.268409225,26.125,69.91666667,439.375,0.1,0.736013656,63.42616175,0,54.3125,Post_Monsoon
11/5/2023,82.68333333,114.6,6.566666667,-1.72547028,5.44239831,26.02083333,69.125,446.6666667,0,1.087662656,64.0564489,0,57.2,Post_Monsoon
11/6/2023,55.25,64.5,8.525,-4.532748149,6.638886142,25.02083333,61.25,452.7083333,0,0.536492159,56.79669268,0,62.425,Post_Monsoon
11/7/2023,46.62083333,71.9,8.3375,-6.092553327,4.825498631,23.92083333,68.5,466.25,0,0.403729749,51.07857735,0,72.15,Post_Monsoon
11/8/2023,55.32083333,82.2,7.816666667,-4.519435826,5.579944702,24.05,69.375,473.125,0,0.79949543,74.94722516,0,47.33333333,Post_Monsoon
11/9/2023,70.34166667,94.3,7.441666667,-2.957210786,6.13435526,23.825,71.79166667,431.6666667,0,0.623519243,80.32037482,0,48.08333333,Post_Monsoon
11/10/2023,69.1,85.9,8.1125,-3.960176351,6.266387534,23.75833333,68.54166667,401.0416667,0,0.395536297,60.35568997,0,70.19166667,Post_Monsoon
11/11/2023,45.13333333,64.7,7.8,-2.849174351,6.84453206,23.79583333,70.54166667,404.1666667,0,0.285982908,35.95693621,0,86.70416667,Post_Monsoon
11/12/2023,42.52083333,64,7.570833333,-2.898602748,6.657589875,23.86666667,71.5,412.0833333,0,0.232586686,32.28757079,0,82.68333333,Post_Monsoon
11/13/2023,46.42916667,83.4,6.675,-2.013190646,5.869022467,24.025,70.625,388.9583333,0,0.205764248,28.96293805,0,55.25,Post_Monsoon
11/14/2023,53.27916667,89.6,6.8625,-1.651855787,6.065311193,24.17916667,69.08333333,402.9166667,0,0.169169486,24.66698769,0,46.62083333,Post_Monsoon
11/15/2023,49.93333333,84.5,6.2625,-0.458838522,5.905374732,24.99583333,61.70833333,352.0833333,0,0.212026059,31.54402153,0,55.32083333,Post_Monsoon
11/16/2023,30.25,60.3,7.975,0.601642609,5.447025146,24.25833333,75.70833333,228.5416667,4.3,0.187047122,30.84754025,0,70.34166667,Post_Monsoon
11/17/2023,13.27916667,19.7,16.99583333,12.10627547,9.706744601,22.02083333,91.375,565.8333333,62.2,0.085517689,9.868673964,0,69.1,Post_Monsoon
11/18/2023,23.6375,55.4,9.108333333,3.52297175,7.756912599,22.75416667,80.79166667,449.375,0,0.138163969,13.49175413,0,45.13333333,Post_Monsoon
11/19/2023,38.075,76.4,6.479166667,1.719844453,5.485682928,23.50833333,82.375,305.4166667,0.1,0.150581184,16.62838346,0,42.52083333,Post_Monsoon
11/20/2023,48.15416667,77.3,5.583333333,-1.695379599,4.407580808,23.7,78.41666667,400.8333333,0,0.205368942,19.26647721,0,46.42916667,Post_Monsoon
11/21/2023,49.04166667,92,5.4625,-3.974404354,1.582336667,23.6,74.79166667,330.8333333,0,0.248008027,24.9822712,0,53.27916667,Post_Monsoon
11/22/2023,92.175,110.6,7.733333333,-5.078821632,4.846657561,22.2875,72.5,403.3333333,0,0.707523125,78.53474494,0,49.93333333,Post_Monsoon
11/23/2023,95.15,121.5,7.445833333,-4.735045401,5.386549395,21.34166667,73.91666667,381.6666667,0,0.712080625,103.535159,0,30.25,Post_Monsoon
11/24/2023,88.40416667,120.6,4.858333333,-3.132726962,2.314524225,22.05833333,73.41666667,397.2916667,0,0.307760199,45.54996279,0,13.27916667,Post_Monsoon
11/25/2023,77.86666667,115.3,7.3375,-0.2577235,6.414747314,22.0375,71.91666667,387.5,0,0.167058571,23.37434245,0,23.6375,Post_Monsoon
11/26/2023,46.90833333,85,6.595833333,1.167182871,5.663949169,22.05416667,73.16666667,222.7083333,0,0.110160006,17.36276432,0,38.075,Post_Monsoon
11/27/2023,47.725,90.6,6.6375,2.913841135,3.716340777,22.86666667,76.83333333,164.1666667,0,0.136890066,17.60147845,0,48.15416667,Post_Monsoon
11/28/2023,68.8625,119,4.125,-0.764491006,1.557592871,24.2125,72.79166667,207.0833333,0,0.270181571,25.07997561,0,49.04166667,Post_Monsoon
11/29/2023,75.73333333,116.6,4.1875,0.829606499,2.278800264,23.7,76.08333333,223.9583333,0,0.543052164,45.40755873,0,92.175,Post_Monsoon
11/30/2023,61.14166667,105.9,7.375,-0.011023041,6.578596919,22.60833333,77.79166667,240.4166667,0,0.355283679,31.74336223,0,95.15,Post_Monsoon
12/1/2023,41.96666667,60.3,6.758333333,-3.262559378,5.255012869,22.40416667,75.16666667,243.125,0,0.183024367,26.91083907,0,88.40416667,Winter
12/2/2023,32.09166667,63.3,7.320833333,-2.443635588,6.246274156,22.61666667,73.70833333,250.625,0,0.231464252,29.58969987,0,77.86666667,Winter
12/3/2023,38.05833333,65.9,7.579166667,-1.558033093,7.127332207,22.64583333,74.625,228.9583333,0,0.263168464,35.11276459,0,46.90833333,Winter
12/4/2023,43.15833333,69.2,6.558333333,-2.571680138,4.861302454,22.175,79.29166667,170.8333333,0,0.188216253,26.64586774,0,47.725,Winter
12/5/2023,45.2875,55.1,5.716666667,-2.38892602,4.271315362,22.1375,81.375,85,1.2,0.19044961,27.46811015,0,68.8625,Winter
12/6/2023,39.84166667,46.2,7.195833333,-1.230501814,6.78555921,22.70416667,83.125,197.5,2.3,0.166296044,27.65724031,0,75.73333333,Winter
12/7/2023,27.92916667,39.2,9.325,2.238998367,8.634288097,20.2625,91.66666667,303.75,37.2,0.218326298,24.11886525,0,61.14166667,Winter
12/8/2023,28.75416667,34,7.420833333,-5.06994055,4.225222129,21.00416667,86.29166667,313.3333333,1.3,0.133129419,11.0341618,0,41.96666667,Winter
12/9/2023,34.1375,54.1,8.820833333,-6.709260211,5.402433861,20.55833333,82.25,436.0416667,0,0.479254539,41.85992005,0,32.09166667,Winter
12/10/2023,70.09166667,96.9,7.591666667,-5.59540358,4.967061621,19.575,75.91666667,413.5416667,0,0.7622751,86.50960131,0,38.05833333,Winter
12/11/2023,77.95,96.6,8.254166667,-3.892146945,7.092715498,18.75833333,79.79166667,391.4583333,0,0.723255176,96.91486963,0,43.15833333,Winter
12/12/2023,60.375,106.4,5.591666667,-3.839890695,2.774478329,19.50833333,81.58333333,300.4166667,0,0.452596738,65.45399604,0,45.2875,Winter
12/13/2023,68.725,105.5,7.995833333,-7.345231821,1.067826986,18.99583333,76.5,331.0416667,0,0.691871194,77.7254282,0,39.84166667,Winter
12/14/2023,69.75833333,83.1,8.066666667,-4.557365945,6.065080355,17.49166667,73.33333333,360,0,0.67940871,96.98623557,0,27.92916667,Winter
12/15/2023,64.82083333,93.1,8.4375,-4.882997807,6.657025909,17.65833333,76.04166667,322.2916667,0,0.743101023,117.7419098,0,28.75416667,Winter
12/16/2023,52.73333333,85.2,7.791666667,-5.264857005,5.557953698,18.30416667,81.33333333,312.9166667,0,0.703867527,106.0927654,0,34.1375,Winter
12/17/2023,69.075,93.1,6.95,-4.411125827,4.900506546,18.19583333,79.375,286.4583333,0,0.556233662,80.57402183,0,70.09166667,Winter
12/18/2023,66.46666667,114.6,7.475,-4.583900077,5.580503438,18.1875,79.41666667,294.7916667,0,0.582028295,75.01201906,0,77.95,Winter
12/19/2023,62.02083333,105,7.895833333,-4.712918277,6.133252554,18.49583333,77.875,323.75,0,0.527482823,68.9111865,0,60.375,Winter
12/20/2023,49.1375,68.5,6.6875,-4.354595299,4.574237058,18.625,79.66666667,305.2083333,0,0.275287912,40.3752132,0,68.725,Winter
12/21/2023,50.22083333,91.7,6.283333333,-2.511561433,2.722137149,19.075,79.95833333,365.8333333,0,0.287577359,33.16637187,0,69.75833333,Winter
12/22/2023,49.57916667,81.3,5.270833333,1.99364644,1.993373175,20.31666667,78.66666667,325,0,0.390630464,34.87759683,0,64.82083333,Winter
12/23/2023,43.91666667,69.8,5.6875,2.419486886,0.34868542,19.81666667,81.83333333,230.625,0.1,0.519223395,65.20169,0,52.73333333,Winter
12/24/2023,63.1875,109.7,5.0625,-3.536563164,0.590530056,19.7375,80.20833333,263.3333333,0,0.778427599,76.39773725,0,69.075,Winter
12/25/2023,97.50833333,143.9,5.6,-1.734922041,3.353318211,20.67083333,75.16666667,318.3333333,0,0.953921991,96.63409752,0,66.46666667,Winter
12/26/2023,113.2458333,143.9,6.383333333,-0.616382932,5.253704002,19.50416667,78.20833333,272.7083333,0,0.951797607,91.34003996,0,62.02083333,Winter
12/27/2023,92.3375,120.6,6.254166667,-1.62843188,4.645521474,19.82083333,80,273.75,0,0.656022541,58.95549138,0,49.1375,Winter
12/28/2023,83.2375,105.7,6.216666667,-3.21629915,4.596271531,20.075,75.66666667,379.375,0,0.4781728,42.45020711,0,50.22083333,Winter
12/29/2023,60.99583333,85,7.254166667,-2.860320895,6.541030641,20.04166667,75.5,356.6666667,0,0.292476792,31.31078985,0,49.57916667,Winter
12/30/2023,51.07916667,79.6,7.225,-3.951296436,5.884199289,20.11666667,76.75,350.8333333,0,0.228529488,29.36893578,0,43.91666667,Winter
12/31/2023,38.07916667,54.7,8.020833333,-4.621039217,6.250089959,19.89583333,79.41666667,327.9166667,0,0.38860914,54.35489248,0,63.1875,Winter
1/1/2024,44.28333333,63.8,8.029166667,-4.95034019,6.088719055,19.17916667,81.91666667,110.8333333,0,0.419785776,52.63390135,0,97.50833333,Winter
